user_id,signup_date,plan_type,monthly_price,login_frequency_per_week,watch_time_hours_per_week,last_active_days,payment_failures,support_tickets,months_subscribed,cancelled
13775,2023-01-17,Basic,199,2,6.8,19,0,0,5,0
13776,2023-07-01,Standard,299,5,13.2,28,1,0,1,0
13777,2024-06-19,Standard,299,3,0.8,5,1,1,15,0
13778,2024-06-24,Premium,499,3,10.9,22,0,0,12,0
13779,2023-06-20,Basic,199,3,12.0,10,0,1,14,0
13780,2024-02-13,Standard,299,7,13.2,7,0,2,21,0
13781,2024-01-13,Standard,299,7,1.9,28,1,0,12,0
13782,2023-07-07,Standard,299,4,5.2,3,0,0,13,0
13783,2023-08-18,Basic,199,1,10.3,24,0,0,3,1
13784,2023-04-29,Basic,199,5,8.6,6,0,1,14,0
13785,2023-06-05,Basic,199,6,9.2,1,0,3,23,0
13786,2024-11-17,Standard,299,2,6.6,14,1,0,7,0
13787,2024-04-09,Basic,199,3,14.2,29,0,0,3,1
13788,2023-04-14,Standard,299,4,18.4,8,1,1,21,0
13789,2024-08-26,Basic,199,0,8.4,22,0,1,9,1
13790,2024-11-28,Premium,499,2,9.8,20,0,1,4,1
13791,2024-05-16,Premium,499,4,8.2,18,1,0,2,0
13792,2024-11-23,Standard,299,5,13.1,24,0,0,3,1
13793,2024-11-12,Basic,199,2,11.3,22,0,0,1,1
13794,2024-11-29,Basic,199,2,3.7,18,1,0,5,1
13795,2023-06-24,Basic,199,3,5.5,4,0,1,9,0
13796,2024-11-04,Basic,199,2,4.0,18,0,2,18,0
13797,2024-02-25,Standard,299,4,18.8,2,0,1,13,0
13798,2023-05-14,Standard,299,3,10.5,11,1,0,19,0
13799,2024-01-26,Premium,499,2,5.6,6,0,2,19,0
13800,2024-05-15,Basic,199,4,5.3,24,0,2,7,1
13801,2024-10-26,Standard,299,3,11.2,4,1,0,7,1
13802,2023-02-02,Standard,299,3,11.6,11,0,0,15,0
13803,2023-02-24,Standard,299,4,11.2,26,0,0,17,0
13804,2024-06-02,Basic,199,3,6.3,3,0,0,3,0
13805,2024-09-29,Standard,299,5,9.2,19,1,1,17,0
13806,2023-01-12,Standard,299,2,8.4,18,2,1,23,1
13807,2024-06-11,Standard,299,6,4.3,12,0,0,14,0
13808,2024-12-20,Premium,499,3,4.3,14,0,0,5,0
13809,2024-07-08,Basic,199,4,9.6,23,0,0,7,1
13810,2024-01-08,Basic,199,2,8.8,9,0,2,19,0
13811,2024-04-28,Standard,299,1,10.2,27,0,1,19,0
13812,2024-10-08,Standard,299,5,11.2,0,0,0,1,0
13813,2023-08-16,Basic,199,1,14.0,2,1,2,21,1
13814,2024-09-14,Premium,499,0,4.9,17,0,1,23,1
13815,2023-11-03,Premium,499,3,10.5,15,0,0,19,0
13816,2024-04-01,Premium,499,4,11.0,11,0,0,21,0
13817,2023-06-09,Basic,199,6,6.8,15,0,2,17,0
13818,2023-11-27,Premium,499,4,8.5,10,0,0,23,0
13819,2023-08-13,Standard,299,1,6.9,10,1,1,15,1
13820,2024-12-29,Standard,299,3,16.4,27,0,0,8,0
13821,2024-05-18,Standard,299,1,8.4,22,0,0,8,0
13822,2024-03-31,Premium,499,5,9.8,21,0,1,1,0
13823,2023-02-14,Standard,299,4,6.9,13,1,1,20,1
13824,2023-08-02,Basic,199,3,6.1,16,0,0,9,0
13825,2023-02-28,Standard,299,5,2.8,18,0,3,2,0
13826,2024-10-05,Standard,299,5,12.4,10,0,1,1,0
13827,2024-09-07,Basic,199,3,11.1,3,1,1,16,1
13828,2023-07-14,Premium,499,4,6.8,9,0,1,22,0
13829,2024-05-03,Standard,299,6,4.4,26,0,1,13,0
13830,2023-06-06,Standard,299,3,8.7,22,0,0,11,1
13831,2024-09-01,Basic,199,2,6.0,18,0,0,1,0
13832,2023-08-14,Standard,299,1,7.1,3,0,0,6,1
13833,2024-02-16,Basic,199,7,2.9,29,0,0,1,1
13834,2023-07-24,Basic,199,6,8.9,10,0,0,6,0
13835,2023-03-20,Standard,299,3,8.9,6,0,0,9,0
13836,2023-05-04,Standard,299,1,12.4,19,2,2,13,1
13837,2024-04-15,Standard,299,5,7.4,8,0,0,16,0
13838,2023-08-06,Basic,199,5,6.7,27,0,0,21,0
13839,2024-05-30,Standard,299,3,1.8,21,0,0,20,1
13840,2024-08-24,Basic,199,5,12.4,1,0,1,4,0
13841,2023-04-14,Premium,499,7,11.6,26,0,1,20,0
13842,2024-01-28,Standard,299,4,8.1,0,0,2,11,0
13843,2024-09-22,Standard,299,4,2.7,7,0,1,13,1
13844,2024-10-06,Basic,199,7,3.1,26,1,0,1,1
13845,2024-08-30,Basic,199,5,5.8,18,2,2,3,1
13846,2024-03-09,Premium,499,2,11.9,22,1,0,11,1
13847,2023-11-27,Basic,199,4,9.2,15,0,0,20,0
13848,2023-05-23,Standard,299,2,2.0,13,0,2,8,1
13849,2024-06-23,Standard,299,6,9.6,3,0,1,1,0
13850,2023-10-05,Basic,199,3,4.6,18,0,1,19,0
13851,2023-08-21,Premium,499,6,5.9,29,1,0,14,0
13852,2024-06-12,Standard,299,6,11.9,24,0,0,18,0
13853,2024-07-24,Basic,199,6,11.1,21,0,0,6,0
13854,2023-03-31,Basic,199,4,12.4,21,0,0,9,1
13855,2024-05-06,Basic,199,4,7.9,5,1,0,9,1
13856,2023-07-18,Premium,499,4,11.5,14,1,0,15,0
13857,2023-12-28,Standard,299,1,5.7,12,0,0,5,0
13858,2024-03-16,Basic,199,4,7.0,29,0,1,19,0
13859,2023-01-26,Basic,199,4,6.7,18,0,0,9,1
13860,2023-01-25,Standard,299,4,8.1,21,0,1,9,0
13861,2024-01-29,Standard,299,2,2.9,3,0,0,17,0
13862,2024-05-21,Standard,299,1,7.1,1,0,1,15,0
13863,2023-10-28,Basic,199,5,13.8,2,1,1,21,0
13864,2023-12-05,Basic,199,7,3.6,13,1,0,10,0
13865,2023-09-24,Standard,299,5,2.7,29,0,1,9,1
13866,2024-04-05,Premium,499,6,3.0,3,0,0,19,0
13867,2024-11-23,Basic,199,3,18.6,15,0,0,7,0
13868,2024-03-31,Standard,299,2,9.9,10,0,0,13,0
13869,2023-12-26,Standard,299,3,6.9,28,0,0,2,0
13870,2023-03-09,Standard,299,5,8.3,12,0,0,18,0
13871,2024-02-16,Basic,199,6,8.9,0,1,1,21,0
13872,2024-05-05,Premium,499,6,5.4,12,1,0,8,0
13873,2023-02-18,Standard,299,5,5.9,14,1,1,21,1
13874,2024-11-17,Standard,299,4,7.4,6,0,1,8,1
13875,2024-07-17,Basic,199,6,5.1,27,1,1,20,0
13876,2023-04-12,Basic,199,4,6.4,4,0,1,9,0
13877,2023-08-04,Basic,199,2,9.4,27,0,1,13,0
13878,2024-03-13,Standard,299,4,4.0,26,0,1,20,0
13879,2024-11-30,Basic,199,4,18.4,24,1,2,21,1
13880,2024-07-22,Standard,299,3,11.0,29,0,0,12,1
13881,2024-07-12,Basic,199,2,2.9,5,0,0,7,0
13882,2023-06-08,Standard,299,4,0.0,29,0,0,21,0
13883,2024-05-03,Standard,299,5,5.2,23,0,1,23,0
13884,2024-11-16,Basic,199,3,10.7,8,0,0,13,1
13885,2023-08-30,Basic,199,5,10.0,5,0,1,13,1
13886,2023-01-05,Basic,199,4,7.6,28,1,0,4,1
13887,2024-08-18,Standard,299,2,5.6,22,1,0,2,0
13888,2023-12-27,Standard,299,4,4.4,5,1,1,2,0
13889,2024-04-03,Basic,199,4,6.4,21,0,0,5,1
13890,2023-09-05,Standard,299,4,4.0,1,0,0,2,0
13891,2024-07-19,Basic,199,6,6.4,20,0,1,15,0
13892,2024-11-03,Basic,199,8,13.3,5,1,1,2,0
13893,2024-02-26,Basic,199,0,4.9,9,0,0,2,1
13894,2023-01-15,Premium,499,3,10.4,4,0,1,20,0
13895,2024-07-26,Basic,199,4,11.1,19,0,2,8,0
13896,2023-05-02,Basic,199,2,3.7,11,0,1,23,1
13897,2023-10-04,Basic,199,1,4.6,5,0,0,5,0
13898,2024-07-11,Basic,199,4,12.3,5,0,0,16,0
13899,2024-03-28,Standard,299,2,4.3,7,0,1,23,0
13900,2024-01-25,Basic,199,5,7.8,23,0,0,22,0
13901,2023-10-21,Basic,199,1,16.2,25,0,3,14,1
13902,2024-07-27,Standard,299,3,11.9,16,0,1,8,0
13903,2024-08-20,Basic,199,4,8.3,17,0,0,23,0
13904,2024-03-21,Standard,299,4,11.4,10,1,1,21,0
13905,2023-07-29,Standard,299,5,7.8,0,0,1,22,0
13906,2024-08-12,Basic,199,2,12.1,25,0,1,11,1
13907,2024-12-14,Standard,299,4,0.0,6,0,1,11,0
13908,2023-10-29,Basic,199,5,7.4,7,0,0,8,0
13909,2023-08-11,Standard,299,4,0.0,2,1,0,23,1
13910,2023-01-03,Standard,299,6,8.6,18,1,0,16,1
13911,2024-06-01,Basic,199,4,7.1,15,1,0,21,0
13912,2023-04-03,Standard,299,3,13.4,22,0,1,8,0
13913,2024-06-03,Premium,499,2,10.8,7,0,0,20,1
13914,2024-03-03,Premium,499,3,5.9,29,1,1,22,0
13915,2024-05-07,Standard,299,2,6.4,28,0,1,20,0
13916,2023-08-23,Standard,299,3,9.5,5,1,0,12,0
13917,2024-09-11,Basic,199,3,5.7,23,2,0,5,1
13918,2023-06-10,Basic,199,3,7.9,1,0,0,3,0
13919,2024-12-21,Standard,299,3,13.3,22,0,1,18,1
13920,2023-11-27,Basic,199,3,4.7,11,0,1,1,0
13921,2023-11-29,Premium,499,5,6.2,29,0,0,19,0
13922,2023-02-19,Basic,199,2,6.8,20,0,1,13,0
13923,2024-06-06,Basic,199,3,20.6,5,0,1,11,0
13924,2024-10-29,Basic,199,4,10.4,13,0,1,1,0
13925,2024-05-06,Premium,499,3,12.5,6,0,0,22,0
13926,2024-08-04,Standard,299,6,11.1,8,0,0,18,0
13927,2024-11-11,Standard,299,4,11.3,6,1,0,19,0
13928,2023-09-29,Basic,199,4,9.9,14,1,2,13,1
13929,2024-08-02,Premium,499,3,9.5,11,0,0,8,0
13930,2023-09-09,Basic,199,4,2.2,26,1,0,21,0
13931,2024-07-13,Premium,499,5,9.4,16,0,0,18,1
13932,2024-11-26,Standard,299,2,7.6,14,0,0,2,0
13933,2024-11-29,Basic,199,4,10.2,14,1,1,19,1
13934,2023-03-31,Standard,299,3,7.7,20,0,1,19,0
13935,2024-03-21,Standard,299,2,11.1,29,0,1,5,0
13936,2023-11-28,Basic,199,6,11.8,26,0,0,8,0
13937,2023-05-19,Premium,499,5,0.0,13,1,0,20,1
13938,2023-12-23,Standard,299,5,6.3,10,0,0,3,0
13939,2024-08-23,Basic,199,4,0.6,10,1,0,2,1
13940,2023-10-01,Basic,199,5,9.0,19,0,0,6,0
13941,2023-01-19,Standard,299,5,6.8,12,0,0,16,0
13942,2023-11-07,Standard,299,1,13.4,12,0,1,15,0
13943,2023-06-03,Standard,299,5,8.8,29,0,0,4,0
13944,2024-01-25,Standard,299,2,6.1,7,0,1,2,0
13945,2023-09-17,Standard,299,5,11.8,6,0,0,14,0
13946,2024-09-11,Premium,499,0,6.7,19,0,1,6,0
13947,2024-07-24,Standard,299,3,6.0,12,0,2,20,0
13948,2023-05-05,Premium,499,3,9.6,10,0,2,20,0
13949,2023-12-20,Basic,199,8,14.5,18,1,0,4,0
13950,2023-09-30,Basic,199,5,11.4,5,1,2,20,0
13951,2024-09-10,Basic,199,3,10.3,7,1,1,1,0
13952,2023-09-02,Standard,299,3,19.0,18,1,2,14,0
13953,2024-03-25,Premium,499,3,5.1,4,0,1,3,0
13954,2023-09-04,Basic,199,4,5.0,9,0,2,21,0
13955,2024-06-03,Basic,199,2,8.6,0,1,0,21,1
13956,2023-05-21,Premium,499,3,14.1,25,1,0,4,0
13957,2023-12-28,Basic,199,5,4.2,11,0,0,20,0
13958,2023-01-08,Standard,299,4,15.0,25,0,0,23,0
13959,2024-04-22,Standard,299,5,2.2,23,0,0,14,0
13960,2023-12-18,Premium,499,3,7.5,6,0,0,20,0
13961,2024-05-09,Basic,199,5,8.7,7,0,0,19,0
13962,2024-08-28,Basic,199,10,4.5,29,1,1,9,1
13963,2024-03-02,Standard,299,3,5.5,17,0,1,14,1
13964,2023-02-08,Premium,499,3,11.2,6,0,2,4,0
13965,2024-08-15,Standard,299,4,13.8,13,0,0,4,0
13966,2023-07-06,Basic,199,0,0.0,19,1,1,12,1
13967,2024-08-18,Standard,299,5,8.7,17,0,0,8,1
13968,2024-08-22,Premium,499,5,7.5,24,0,0,16,0
13969,2023-04-03,Premium,499,3,8.4,20,0,0,11,0
13970,2023-03-27,Premium,499,2,6.7,22,0,2,7,0
13971,2023-02-13,Basic,199,3,2.8,3,0,0,20,0
13972,2023-05-17,Basic,199,6,14.2,9,1,0,14,1
13973,2024-02-25,Standard,299,4,12.6,10,0,2,10,0
13974,2023-03-15,Premium,499,3,7.6,10,0,2,2,0
13975,2024-07-01,Basic,199,3,6.0,19,0,1,13,0
13976,2024-09-04,Basic,199,1,5.6,18,0,0,9,1
13977,2024-05-26,Premium,499,5,0.0,0,0,0,18,0
13978,2023-06-05,Basic,199,3,9.4,1,0,0,10,0
13979,2023-09-12,Basic,199,5,11.1,8,0,2,14,0
13980,2023-06-20,Standard,299,2,8.6,16,1,0,3,1
13981,2024-12-28,Standard,299,6,7.7,4,0,0,22,0
13982,2023-06-19,Standard,299,5,8.5,1,1,0,7,0
13983,2023-11-18,Basic,199,3,4.6,3,0,1,11,0
13984,2024-07-20,Standard,299,7,6.0,26,1,0,6,0
13985,2024-03-31,Standard,299,3,7.3,6,0,0,15,0
13986,2024-08-25,Standard,299,2,10.8,20,0,1,15,1
13987,2024-09-04,Standard,299,2,13.5,16,1,0,8,1
13988,2023-06-04,Basic,199,6,7.1,2,0,1,21,0
13989,2023-12-15,Basic,199,4,3.8,25,0,0,13,0
13990,2024-03-26,Basic,199,5,8.1,8,0,1,12,1
13991,2024-10-14,Basic,199,6,16.0,0,0,1,12,0
13992,2023-06-22,Standard,299,6,4.2,25,0,0,9,0
13993,2023-01-10,Premium,499,1,11.5,19,0,0,20,0
13994,2023-09-22,Standard,299,5,13.3,20,0,0,17,0
13995,2024-03-13,Premium,499,6,6.6,15,0,1,15,0
13996,2023-09-04,Basic,199,5,5.2,25,1,1,13,1
13997,2024-10-28,Standard,299,5,10.3,2,1,0,14,0
13998,2024-06-29,Basic,199,4,9.4,18,0,1,8,0
13999,2024-05-13,Basic,199,5,10.8,15,0,2,21,0
14000,2023-05-09,Basic,199,1,16.3,0,0,0,13,0
14001,2024-11-02,Standard,299,4,8.7,21,0,1,3,1
14002,2024-08-23,Premium,499,9,3.2,28,0,1,8,0
14003,2024-08-27,Basic,199,7,8.3,11,0,0,6,0
14004,2023-11-23,Basic,199,3,9.0,19,1,0,11,1
14005,2024-02-08,Premium,499,6,13.1,23,0,2,10,0
14006,2024-09-20,Basic,199,2,7.2,5,0,2,8,1
14007,2024-08-28,Premium,499,5,6.4,2,0,2,8,0
14008,2024-11-05,Standard,299,4,2.5,27,0,1,23,0
14009,2024-09-02,Premium,499,5,10.2,6,0,0,7,0
14010,2024-09-16,Standard,299,2,21.4,2,0,1,19,0
14011,2023-12-25,Standard,299,3,7.1,12,0,0,23,0
14012,2024-08-25,Standard,299,5,9.8,15,0,2,12,0
14013,2024-12-18,Standard,299,2,5.8,13,0,0,3,0
14014,2023-01-17,Standard,299,6,2.9,8,1,1,11,0
14015,2023-10-01,Basic,199,4,9.7,7,0,0,13,0
14016,2024-11-15,Standard,299,2,8.1,14,0,0,16,0
14017,2023-04-26,Standard,299,2,0.0,18,1,2,9,1
14018,2024-11-23,Premium,499,5,14.4,12,0,3,16,1
14019,2023-04-01,Standard,299,2,9.7,13,1,1,5,0
14020,2023-03-23,Standard,299,2,8.3,10,0,0,8,0
14021,2023-11-20,Basic,199,4,6.3,17,0,3,12,0
14022,2023-04-24,Standard,299,5,9.6,2,1,1,3,0
14023,2023-02-27,Standard,299,3,9.8,28,0,1,3,0
14024,2023-06-03,Premium,499,4,9.6,3,1,1,13,0
14025,2024-02-08,Premium,499,4,12.3,2,1,1,3,1
14026,2024-09-19,Basic,199,5,13.2,24,0,0,9,0
14027,2023-09-23,Premium,499,3,16.0,12,0,2,23,0
14028,2023-11-11,Basic,199,3,4.7,15,0,1,1,0
14029,2024-12-15,Basic,199,6,5.7,27,0,1,6,1
14030,2023-02-10,Standard,299,5,9.4,12,0,0,19,0
14031,2023-04-15,Basic,199,8,4.9,26,0,1,16,1
14032,2023-07-12,Standard,299,2,5.5,9,0,0,1,0
14033,2024-02-05,Basic,199,6,9.9,17,1,2,10,1
14034,2023-10-05,Basic,199,6,11.6,7,1,2,2,0
14035,2023-12-20,Standard,299,6,13.1,6,0,0,3,0
14036,2024-08-02,Standard,299,4,7.2,16,0,0,7,0
14037,2024-12-09,Premium,499,4,9.9,21,0,1,6,0
14038,2023-09-13,Standard,299,4,9.0,5,1,1,15,0
14039,2024-10-12,Standard,299,1,8.1,14,0,2,2,1
14040,2024-10-22,Basic,199,2,4.7,8,2,0,21,1
14041,2023-04-09,Basic,199,5,4.2,27,1,2,17,1
14042,2024-08-10,Basic,199,5,10.7,9,1,0,19,0
14043,2023-10-09,Standard,299,5,4.7,26,0,2,14,1
14044,2024-02-07,Standard,299,3,0.9,7,0,0,17,0
14045,2023-04-19,Standard,299,4,7.9,6,2,1,19,1
14046,2024-11-30,Standard,299,8,13.8,28,0,2,2,1
14047,2023-07-18,Standard,299,7,0.0,22,0,1,16,1
14048,2023-10-30,Basic,199,1,6.8,4,0,0,20,0
14049,2023-11-23,Basic,199,5,10.7,17,0,1,21,0
14050,2023-06-03,Premium,499,5,0.7,15,1,0,16,0
14051,2024-07-05,Standard,299,2,7.1,14,0,0,3,0
14052,2024-10-06,Premium,499,6,3.4,9,1,0,14,1
14053,2024-02-09,Basic,199,3,4.0,28,0,1,21,0
14054,2024-04-06,Premium,499,4,6.4,27,0,1,7,1
14055,2023-05-12,Basic,199,1,3.5,20,1,0,10,1
14056,2023-03-25,Basic,199,8,3.2,0,2,1,9,1
14057,2024-02-03,Premium,499,2,7.8,26,2,0,8,0
14058,2024-09-19,Basic,199,2,16.9,25,1,1,15,1
14059,2023-04-19,Standard,299,5,11.0,5,0,0,12,0
14060,2023-08-09,Basic,199,3,12.0,14,0,0,6,0
14061,2024-07-06,Standard,299,4,11.2,1,0,0,15,0
14062,2024-01-03,Premium,499,6,5.2,11,0,0,15,0
14063,2023-05-27,Basic,199,3,9.2,0,0,0,8,0
14064,2023-04-22,Standard,299,8,12.4,14,0,0,12,0
14065,2024-09-06,Basic,199,5,11.3,12,0,0,20,0
14066,2024-07-11,Standard,299,1,8.8,0,0,0,2,1
14067,2024-05-08,Basic,199,4,10.1,0,0,0,9,0
14068,2024-05-19,Basic,199,1,17.9,3,0,1,22,1
14069,2024-04-19,Basic,199,4,11.4,27,0,1,8,1
14070,2023-09-28,Basic,199,3,6.7,29,0,0,8,0
14071,2024-02-25,Premium,499,3,7.7,20,0,0,4,0
14072,2024-12-07,Basic,199,4,3.8,13,1,0,5,0
14073,2024-01-02,Basic,199,4,17.4,20,0,0,17,0
14074,2023-10-07,Standard,299,2,14.4,26,2,0,7,0
14075,2023-10-10,Basic,199,4,8.3,16,0,0,1,1
14076,2023-02-09,Standard,299,3,16.7,12,0,1,10,0
14077,2023-07-08,Premium,499,3,10.5,11,0,0,14,0
14078,2023-06-13,Standard,299,6,6.3,26,1,1,19,0
14079,2024-06-19,Premium,499,5,11.6,5,0,0,9,0
14080,2024-06-19,Standard,299,5,9.6,18,0,0,11,0
14081,2023-01-04,Basic,199,3,11.4,19,1,0,12,0
14082,2023-10-17,Standard,299,3,2.5,15,1,0,1,0
14083,2024-03-08,Standard,299,5,4.8,20,0,2,22,0
14084,2024-04-15,Standard,299,1,14.0,15,1,0,21,1
14085,2023-06-30,Premium,499,3,14.8,11,1,0,20,0
14086,2023-09-05,Standard,299,3,13.7,28,0,0,17,0
14087,2024-09-19,Premium,499,7,16.9,19,0,1,23,1
14088,2023-10-06,Premium,499,3,10.3,19,1,0,1,0
14089,2024-08-03,Standard,299,6,10.0,25,0,0,1,0
14090,2023-09-11,Standard,299,3,4.3,12,0,1,18,0
14091,2023-06-30,Basic,199,6,5.7,0,0,2,9,0
14092,2024-11-11,Premium,499,7,0.0,17,0,0,17,1
14093,2024-05-23,Standard,299,5,6.7,1,0,0,13,0
14094,2024-11-30,Basic,199,3,0.0,1,1,0,17,1
14095,2024-07-19,Basic,199,1,12.3,25,1,1,11,0
14096,2023-11-22,Standard,299,3,9.6,0,0,0,17,0
14097,2023-12-23,Basic,199,1,0.0,9,0,0,9,0
14098,2024-10-11,Basic,199,5,7.2,29,0,3,14,0
14099,2024-11-10,Standard,299,1,15.9,23,0,0,1,1
14100,2024-01-26,Basic,199,9,7.5,0,0,0,23,0
14101,2024-09-06,Standard,299,8,4.0,13,0,0,8,0
14102,2023-03-26,Basic,199,5,0.9,7,0,1,2,0
14103,2023-11-13,Basic,199,3,1.0,0,0,1,4,0
14104,2023-07-31,Standard,299,6,10.1,13,0,0,18,0
14105,2024-05-29,Standard,299,3,6.3,9,0,1,13,0
14106,2024-01-19,Basic,199,4,6.6,18,1,0,14,1
14107,2024-11-21,Basic,199,2,6.3,24,1,3,22,0
14108,2023-12-08,Standard,299,2,7.4,7,0,1,21,0
14109,2023-02-07,Basic,199,3,3.1,1,1,1,11,1
14110,2024-05-25,Basic,199,4,9.3,3,0,0,11,0
14111,2024-02-24,Basic,199,5,2.3,23,0,1,21,1
14112,2023-06-18,Premium,499,6,5.0,11,0,0,8,0
14113,2023-12-09,Premium,499,3,12.0,28,0,0,12,1
14114,2023-11-02,Premium,499,1,9.5,8,1,1,1,1
14115,2024-06-25,Standard,299,5,10.7,22,1,2,16,1
14116,2024-12-02,Standard,299,1,16.6,0,0,0,18,1
14117,2024-06-20,Standard,299,3,7.8,7,0,0,1,0
14118,2023-04-22,Standard,299,2,8.1,29,0,0,20,0
14119,2024-02-15,Basic,199,4,6.9,27,1,1,18,0
14120,2023-07-25,Standard,299,2,6.2,16,0,1,10,1
14121,2023-07-04,Premium,499,5,4.0,15,0,0,11,0
14122,2024-01-17,Standard,299,3,8.3,14,1,1,23,1
14123,2024-05-10,Basic,199,5,9.4,8,0,0,16,0
14124,2024-01-14,Basic,199,2,9.6,7,1,0,5,0
14125,2023-02-16,Standard,299,2,8.3,19,0,0,21,0
14126,2024-07-04,Standard,299,3,11.7,25,0,1,1,1
14127,2024-06-11,Premium,499,3,8.1,13,1,1,18,1
14128,2024-05-18,Basic,199,1,6.4,11,0,1,21,0
14129,2023-01-22,Premium,499,1,4.3,26,0,1,7,1
14130,2023-08-01,Standard,299,6,1.8,14,1,2,1,0
14131,2023-11-06,Premium,499,3,13.8,3,0,0,23,0
14132,2024-10-22,Standard,299,5,5.2,29,0,2,2,1
14133,2023-09-29,Standard,299,0,4.3,3,0,0,2,0
14134,2024-07-24,Standard,299,5,6.3,21,0,0,16,0
14135,2023-07-21,Standard,299,4,6.9,1,0,0,8,0
14136,2023-02-01,Premium,499,2,14.6,3,0,0,10,0
14137,2024-03-18,Basic,199,3,6.7,19,0,0,20,0
14138,2023-06-11,Basic,199,4,18.5,23,0,0,16,0
14139,2023-09-11,Premium,499,6,8.3,17,0,0,5,0
14140,2024-06-04,Standard,299,1,16.2,14,0,1,4,1
14141,2024-10-12,Standard,299,2,11.6,7,0,1,13,0
14142,2024-04-24,Standard,299,5,9.4,27,0,1,8,0
14143,2023-01-10,Basic,199,5,14.3,9,0,0,13,0
14144,2024-12-26,Premium,499,4,12.5,26,0,2,5,1
14145,2024-05-19,Standard,299,4,10.5,1,0,0,17,0
14146,2024-07-13,Basic,199,2,17.3,24,0,0,15,1
14147,2024-03-11,Basic,199,1,6.0,8,0,0,7,1
14148,2023-04-21,Premium,499,4,4.0,15,2,0,10,0
14149,2023-06-02,Basic,199,5,5.3,21,0,0,3,1
14150,2024-09-26,Premium,499,3,15.0,25,1,0,23,0
14151,2023-04-12,Basic,199,3,13.8,11,0,0,16,0
14152,2023-07-10,Standard,299,1,5.9,4,1,1,20,0
14153,2024-12-29,Premium,499,4,0.0,6,0,0,15,0
14154,2024-07-16,Standard,299,2,7.2,14,0,2,6,0
14155,2023-03-22,Standard,299,3,3.9,12,1,0,10,0
14156,2024-05-03,Standard,299,9,6.0,7,0,0,7,0
14157,2023-03-29,Basic,199,4,3.8,23,0,1,19,0
14158,2023-07-13,Basic,199,3,1.6,18,0,0,23,0
14159,2023-04-14,Premium,499,2,15.5,18,0,0,5,1
14160,2023-04-06,Premium,499,7,5.3,4,1,1,7,1
14161,2024-02-27,Standard,299,1,13.7,20,0,0,22,1
14162,2023-07-17,Basic,199,3,7.1,17,0,0,21,1
14163,2023-01-01,Basic,199,3,3.5,20,0,0,3,1
14164,2024-02-11,Basic,199,5,10.0,16,0,0,2,0
14165,2024-01-13,Standard,299,3,6.4,26,0,0,19,0
14166,2023-06-16,Premium,499,1,7.2,6,0,0,2,1
14167,2024-05-23,Standard,299,6,8.6,13,0,0,19,0
14168,2024-09-29,Premium,499,4,4.8,14,0,0,18,0
14169,2023-11-09,Basic,199,5,1.5,26,0,0,1,1
14170,2024-08-15,Basic,199,0,7.8,22,0,0,9,0
14171,2024-02-22,Basic,199,3,11.9,16,1,0,21,1
14172,2024-11-11,Standard,299,5,4.4,2,0,0,16,0
14173,2024-04-21,Basic,199,3,8.6,23,0,0,8,0
14174,2023-03-14,Premium,499,1,14.0,12,0,0,23,0
14175,2023-05-21,Basic,199,3,7.6,10,1,2,22,0
14176,2024-08-04,Premium,499,2,8.3,24,0,0,11,0
14177,2023-09-19,Standard,299,6,8.2,2,0,1,16,0
14178,2023-12-06,Premium,499,4,5.3,29,1,3,20,1
14179,2023-11-04,Standard,299,4,4.0,5,0,0,10,0
14180,2023-09-02,Premium,499,5,4.0,5,0,0,23,0
14181,2024-05-29,Basic,199,3,9.5,21,0,1,16,0
14182,2023-12-03,Standard,299,5,11.0,20,0,0,13,0
14183,2024-07-28,Premium,499,5,11.2,5,0,0,7,0
14184,2024-07-14,Basic,199,8,6.5,5,0,1,1,0
14185,2023-03-17,Basic,199,8,12.4,25,0,1,14,0
14186,2023-06-24,Standard,299,5,9.2,5,0,0,9,0
14187,2023-04-19,Premium,499,5,8.3,28,1,0,14,0
14188,2023-07-02,Standard,299,4,0.0,23,0,1,4,1
14189,2023-07-11,Standard,299,3,4.7,13,0,2,23,1
14190,2023-03-06,Basic,199,6,1.9,10,2,1,9,0
14191,2024-04-18,Basic,199,3,10.5,15,0,1,2,0
14192,2023-04-10,Premium,499,5,8.4,21,1,1,11,0
14193,2024-06-27,Basic,199,1,3.7,27,0,3,20,0
14194,2023-05-08,Standard,299,8,9.2,18,1,0,14,0
14195,2024-03-27,Premium,499,4,2.3,6,1,0,4,1
14196,2024-01-04,Basic,199,3,3.8,5,0,1,3,0
14197,2023-02-12,Standard,299,4,5.2,29,0,0,10,0
14198,2024-02-23,Basic,199,4,10.2,10,0,1,20,0
14199,2024-05-02,Standard,299,3,13.6,24,0,1,1,1
14200,2023-03-19,Basic,199,4,5.7,3,2,0,9,0
14201,2023-09-27,Standard,299,7,13.3,0,0,2,13,0
14202,2024-11-04,Basic,199,3,8.2,21,1,0,11,1
14203,2024-12-01,Standard,299,3,8.9,8,1,3,10,1
14204,2024-12-28,Standard,299,5,7.7,12,0,1,1,0
14205,2023-11-11,Basic,199,8,7.2,7,0,0,13,0
14206,2023-06-17,Standard,299,4,9.8,1,0,0,9,0
14207,2023-12-05,Basic,199,3,11.0,15,0,1,22,0
14208,2023-07-12,Standard,299,5,4.5,18,2,0,8,0
14209,2024-03-28,Basic,199,2,7.2,7,0,0,13,0
